stage	event	scene	document	buffer	a	b	c
Event Dispatch Begin	480	0	43	43	8	46	0
State Mutation Complete	480	0	43	43	0	0	46
Event Dispatch Begin	481	0	43	43	1	46	0
State Mutation Complete	481	0	43	43	0	0	46
Event Dispatch Begin	482	0	43	43	8	46	0
State Mutation Complete	482	0	43	43	0	0	46
Event Dispatch Begin	483	0	43	43	1	46	0
State Mutation Complete	483	0	43	43	0	0	46
Event Dispatch Begin	484	0	43	43	8	46	0
State Mutation Complete	484	0	43	43	0	0	46
Event Dispatch Begin	485	0	43	43	1	46	0
State Mutation Complete	485	0	43	43	0	0	46
Event Dispatch Begin	486	0	43	43	8	46	0
State Mutation Complete	486	0	43	43	0	0	46
Event Dispatch Begin	487	0	43	43	1	46	0
State Mutation Complete	487	0	43	43	0	0	46
Event Dispatch Begin	488	0	43	43	8	46	0
State Mutation Complete	488	0	43	43	0	0	46
Atlas Publication Begin	489	48	44	44	117	0	0
Atlas Publication Complete	489	48	44	44	0	0	0
Event Dispatch Begin	489	0	43	43	5	46	0
Frame Build Begin	489	48	44	44	1148190720	1141309440	0
Frame Build Complete	489	48	44	44	123	117	0
Glyph Atlas Summary	489	48	44	44	129	0	75264
Layout Cache Summary	489	48	44	44	5	1	4736
State Mutation Complete	489	0	44	44	1	1	47
Text Summary	489	48	44	44	3	0	1
Visible Layout Begin	489	48	44	44	0	0	0
Visible Layout Complete	489	48	44	44	6	0	0
Event Dispatch Begin	490	0	44	44	8	47	0
State Mutation Complete	490	0	44	44	0	0	47
Event Dispatch Begin	491	0	44	44	1	47	0
State Mutation Complete	491	0	44	44	0	0	47
Event Dispatch Begin	492	0	44	44	8	47	0
State Mutation Complete	492	0	44	44	0	0	47
Event Dispatch Begin	493	0	44	44	1	47	0
State Mutation Complete	493	0	44	44	0	0	47
Event Dispatch Begin	494	0	44	44	8	47	0
State Mutation Complete	494	0	44	44	0	0	47
Event Dispatch Begin	495	0	44	44	1	47	0
State Mutation Complete	495	0	44	44	0	0	47
Event Dispatch Begin	496	0	44	44	8	47	0
State Mutation Complete	496	0	44	44	0	0	47
Event Dispatch Begin	497	0	44	44	1	47	0
State Mutation Complete	497	0	44	44	0	0	47
Event Dispatch Begin	498	0	44	44	8	47	0
State Mutation Complete	498	0	44	44	0	0	47
Atlas Publication Begin	499	49	45	45	118	0	0
Atlas Publication Complete	499	49	45	45	0	0	0
Event Dispatch Begin	499	0	44	44	5	47	0
Frame Build Begin	499	49	45	45	1148190720	1141309440	0
Frame Build Complete	499	49	45	45	124	118	0
Glyph Atlas Summary	499	49	45	45	130	0	75264
Layout Cache Summary	499	49	45	45	5	1	4800
State Mutation Complete	499	0	45	45	1	1	48
Text Summary	499	49	45	45	3	0	1
Visible Layout Begin	499	49	45	45	0	0	0
Visible Layout Complete	499	49	45	45	6	0	0
Event Dispatch Begin	500	0	45	45	8	48	0
State Mutation Complete	500	0	45	45	0	0	48
Event Dispatch Begin	501	0	45	45	1	48	0
State Mutation Complete	501	0	45	45	0	0	48
Event Dispatch Begin	502	0	45	45	8	48	0
State Mutation Complete	502	0	45	45	0	0	48
Event Dispatch Begin	503	0	45	45	1	48	0
State Mutation Complete	503	0	45	45	0	0	48
Event Dispatch Begin	504	0	45	45	8	48	0
State Mutation Complete	504	0	45	45	0	0	48
Event Dispatch Begin	505	0	45	45	1	48	0
State Mutation Complete	505	0	45	45	0	0	48
Event Dispatch Begin	506	0	45	45	8	48	0
State Mutation Complete	506	0	45	45	0	0	48
Event Dispatch Begin	507	0	45	45	1	48	0
State Mutation Complete	507	0	45	45	0	0	48
Event Dispatch Begin	508	0	45	45	8	48	0
State Mutation Complete	508	0	45	45	0	0	48
Atlas Publication Begin	509	50	46	46	119	0	0
Atlas Publication Complete	509	50	46	46	0	0	0
Event Dispatch Begin	509	0	45	45	5	48	0
Frame Build Begin	509	50	46	46	1148190720	1141309440	0
Frame Build Complete	509	50	46	46	125	119	0
Glyph Atlas Summary	509	50	46	46	131	0	75264
Layout Cache Summary	509	50	46	46	5	1	4864
State Mutation Complete	509	0	46	46	1	1	49
Text Summary	509	50	46	46	3	0	1
Visible Layout Begin	509	50	46	46	0	0	0
Visible Layout Complete	509	50	46	46	6	0	0
Event Dispatch Begin	510	0	46	46	8	49	0
State Mutation Complete	510	0	46	46	0	0	49
Event Dispatch Begin	511	0	46	46	1	49	0
State Mutation Complete	511	0	46	46	0	0	49
Event Dispatch Begin	512	0	46	46	8	49	0
State Mutation Complete	512	0	46	46	0	0	49
Event Dispatch Begin	513	0	46	46	1	49	0
State Mutation Complete	513	0	46	46	0	0	49
Event Dispatch Begin	514	0	46	46	8	49	0
State Mutation Complete	514	0	46	46	0	0	49
Event Dispatch Begin	515	0	46	46	1	49	0
State Mutation Complete	515	0	46	46	0	0	49
Event Dispatch Begin	516	0	46	46	8	49	0
State Mutation Complete	516	0	46	46	0	0	49
Event Dispatch Begin	517	0	46	46	1	49	0
State Mutation Complete	517	0	46	46	0	0	49
Event Dispatch Begin	518	0	46	46	8	49	0
State Mutation Complete	518	0	46	46	0	0	49
Atlas Publication Begin	519	51	47	47	120	0	0
Atlas Publication Complete	519	51	47	47	2	4352	1
Event Dispatch Begin	519	0	46	46	5	49	0
Frame Build Begin	519	51	47	47	1148190720	1141309440	0
Frame Build Complete	519	51	47	47	126	120	0
Glyph Atlas Summary	519	51	47	47	131	1	75264
Layout Cache Summary	519	51	47	47	5	1	4928
State Mutation Complete	519	0	47	47	1	1	50
Text Summary	519	51	47	47	3	1	1
Visible Layout Begin	519	51	47	47	0	0	0
Visible Layout Complete	519	51	47	47	6	0	0
Event Dispatch Begin	520	0	47	47	8	50	0
State Mutation Complete	520	0	47	47	0	0	50
Event Dispatch Begin	521	0	47	47	1	50	0
State Mutation Complete	521	0	47	47	0	0	50
Event Dispatch Begin	522	0	47	47	8	50	0
State Mutation Complete	522	0	47	47	0	0	50
Event Dispatch Begin	523	0	47	47	1	50	0
State Mutation Complete	523	0	47	47	0	0	50
Event Dispatch Begin	524	0	47	47	8	50	0
State Mutation Complete	524	0	47	47	0	0	50
Event Dispatch Begin	525	0	47	47	1	50	0
State Mutation Complete	525	0	47	47	0	0	50
Event Dispatch Begin	526	0	47	47	8	50	0
State Mutation Complete	526	0	47	47	0	0	50
Event Dispatch Begin	527	0	47	47	1	50	0
State Mutation Complete	527	0	47	47	0	0	50
Event Dispatch Begin	528	0	47	47	8	50	0
State Mutation Complete	528	0	47	47	0	0	50
Atlas Publication Begin	529	52	48	48	121	0	0
Atlas Publication Complete	529	52	48	48	2	4352	1
Event Dispatch Begin	529	0	47	47	5	50	0
Frame Build Begin	529	52	48	48	1148190720	1141309440	0
Frame Build Complete	529	52	48	48	127	121	0
Glyph Atlas Summary	529	52	48	48	132	1	75264
Layout Cache Summary	529	52	48	48	5	1	4992
Native Actual Presentation Latency	529	0	0	0	43304833	0	0
Native Display Link Target Latency	529	0	0	0	9972042	0	0
Native Event Handler Latency	529	0	0	0	53709	0	0
Native Frame Queue Latency	529	0	0	0	1651834	0	0
Native GPU Terminal Observed Latency	529	0	0	0	10113334	0	0
Native Presentation Callback Lag	529	0	0	0	288708	0	0
Native Presented Handler Latency	529	0	0	0	43593709	0	0
Native Submission Latency	529	0	0	0	113250	0	0
Native Target Presentation Latency	529	0	0	0	43305292	0	0
Native Terminal Record Latency	529	0	0	0	18370459	0	0
State Mutation Complete	529	0	48	48	1	1	51
Text Summary	529	52	48	48	3	1	1
Visible Layout Begin	529	52	48	48	0	0	0
Visible Layout Complete	529	52	48	48	6	0	0
Event Dispatch Begin	530	0	48	48	8	51	0
State Mutation Complete	530	0	48	48	0	0	51
Event Dispatch Begin	531	0	48	48	1	51	0
State Mutation Complete	531	0	48	48	0	0	51
Event Dispatch Begin	532	0	48	48	8	51	0
State Mutation Complete	532	0	48	48	0	0	51
Event Dispatch Begin	533	0	48	48	1	51	0
State Mutation Complete	533	0	48	48	0	0	51
Event Dispatch Begin	534	0	48	48	8	51	0
State Mutation Complete	534	0	48	48	0	0	51
Event Dispatch Begin	535	0	48	48	1	51	0
State Mutation Complete	535	0	48	48	0	0	51
Event Dispatch Begin	536	0	48	48	8	51	0
State Mutation Complete	536	0	48	48	0	0	51
Event Dispatch Begin	537	0	48	48	1	51	0
State Mutation Complete	537	0	48	48	0	0	51
Event Dispatch Begin	538	0	48	48	8	51	0
State Mutation Complete	538	0	48	48	0	0	51
Atlas Publication Begin	539	53	49	49	122	0	0
Atlas Publication Complete	539	53	49	49	0	0	0
Event Dispatch Begin	539	0	48	48	5	51	0
Frame Build Begin	539	53	49	49	1148190720	1141309440	0
Frame Build Complete	539	53	49	49	128	122	0
Glyph Atlas Summary	539	53	49	49	134	0	75264
Layout Cache Summary	539	53	49	49	5	1	5056
State Mutation Complete	539	0	49	49	1	1	52
Text Summary	539	53	49	49	3	0	1
Visible Layout Begin	539	53	49	49	0	0	0
Visible Layout Complete	539	53	49	49	6	0	0
Event Dispatch Begin	540	0	49	49	8	52	0
State Mutation Complete	540	0	49	49	0	0	52
Event Dispatch Begin	541	0	49	49	1	52	0
State Mutation Complete	541	0	49	49	0	0	52
Event Dispatch Begin	542	0	49	49	8	52	0
State Mutation Complete	542	0	49	49	0	0	52
Event Dispatch Begin	543	0	49	49	1	52	0
State Mutation Complete	543	0	49	49	0	0	52
Event Dispatch Begin	544	0	49	49	8	52	0
State Mutation Complete	544	0	49	49	0	0	52
Event Dispatch Begin	545	0	49	49	1	52	0
State Mutation Complete	545	0	49	49	0	0	52
Event Dispatch Begin	546	0	49	49	8	52	0
State Mutation Complete	546	0	49	49	0	0	52
Event Dispatch Begin	547	0	49	49	1	52	0
State Mutation Complete	547	0	49	49	0	0	52
Event Dispatch Begin	548	0	49	49	8	52	0
State Mutation Complete	548	0	49	49	0	0	52
Atlas Publication Begin	549	54	50	50	123	0	0
Atlas Publication Complete	549	54	50	50	2	4352	1
Event Dispatch Begin	549	0	49	49	5	52	0
Frame Build Begin	549	54	50	50	1148190720	1141309440	0
Frame Build Complete	549	54	50	50	129	123	0
Glyph Atlas Summary	549	54	50	50	134	1	75264
Layout Cache Summary	549	54	50	50	5	1	5120
State Mutation Complete	549	0	50	50	1	1	53
Text Summary	549	54	50	50	3	1	1
Visible Layout Begin	549	54	50	50	0	0	0
Visible Layout Complete	549	54	50	50	6	0	0
Event Dispatch Begin	550	0	50	50	8	53	0
State Mutation Complete	550	0	50	50	0	0	53
Event Dispatch Begin	551	0	50	50	1	53	0
State Mutation Complete	551	0	50	50	0	0	53
Event Dispatch Begin	552	0	50	50	8	53	0
State Mutation Complete	552	0	50	50	0	0	53
Event Dispatch Begin	553	0	50	50	1	53	0
State Mutation Complete	553	0	50	50	0	0	53
Event Dispatch Begin	554	0	50	50	8	53	0
State Mutation Complete	554	0	50	50	0	0	53
Event Dispatch Begin	555	0	50	50	1	53	0
State Mutation Complete	555	0	50	50	0	0	53
Event Dispatch Begin	556	0	50	50	8	53	0
State Mutation Complete	556	0	50	50	0	0	53
Event Dispatch Begin	557	0	50	50	1	53	0
State Mutation Complete	557	0	50	50	0	0	53
Event Dispatch Begin	558	0	50	50	8	53	0
State Mutation Complete	558	0	50	50	0	0	53
Atlas Publication Begin	559	55	51	51	124	0	0
Atlas Publication Complete	559	55	51	51	2	6144	1
Event Dispatch Begin	559	0	50	50	5	53	0
Frame Build Begin	559	55	51	51	1148190720	1141309440	0
Frame Build Complete	559	55	51	51	130	124	0
Glyph Atlas Summary	559	55	51	51	135	1	75264
Layout Cache Summary	559	55	51	51	5	1	5184
State Mutation Complete	559	0	51	51	1	1	54
Text Summary	559	55	51	51	3	1	1
Visible Layout Begin	559	55	51	51	0	0	0
Visible Layout Complete	559	55	51	51	6	0	0
Event Dispatch Begin	560	0	51	51	8	54	0
State Mutation Complete	560	0	51	51	0	0	54
Event Dispatch Begin	561	0	51	51	1	54	0
State Mutation Complete	561	0	51	51	0	0	54
Event Dispatch Begin	562	0	51	51	8	54	0
State Mutation Complete	562	0	51	51	0	0	54
Event Dispatch Begin	563	0	51	51	1	54	0
State Mutation Complete	563	0	51	51	0	0	54
Event Dispatch Begin	564	0	51	51	8	54	0
State Mutation Complete	564	0	51	51	0	0	54
Event Dispatch Begin	565	0	51	51	1	54	0
State Mutation Complete	565	0	51	51	0	0	54
Event Dispatch Begin	566	0	51	51	8	54	0
State Mutation Complete	566	0	51	51	0	0	54
Event Dispatch Begin	567	0	51	51	1	54	0
State Mutation Complete	567	0	51	51	0	0	54
Event Dispatch Begin	568	0	51	51	8	54	0
State Mutation Complete	568	0	51	51	0	0	54
Atlas Publication Begin	569	56	52	52	125	0	0
Atlas Publication Complete	569	56	52	52	2	5632	1
Event Dispatch Begin	569	0	51	51	5	54	0
Frame Build Begin	569	56	52	52	1148190720	1141309440	0
Frame Build Complete	569	56	52	52	131	125	0
Glyph Atlas Summary	569	56	52	52	136	1	75264
Layout Cache Summary	569	56	52	52	5	1	5248
Native Actual Presentation Latency	569	0	0	0	43730250	0	0
Native Display Link Target Latency	569	0	0	0	10397500	0	0
Native Event Handler Latency	569	0	0	0	124750	0	0
Native Frame Queue Latency	569	0	0	0	1996667	0	0
Native GPU Terminal Observed Latency	569	0	0	0	10481375	0	0
Native Presentation Callback Lag	569	0	0	0	199333	0	0
Native Presented Handler Latency	569	0	0	0	43929875	0	0
Native Submission Latency	569	0	0	0	131041	0	0
Native Target Presentation Latency	569	0	0	0	43730750	0	0
Native Terminal Record Latency	569	0	0	0	10484709	0	0
State Mutation Complete	569	0	52	52	1	1	55
Text Summary	569	56	52	52	3	1	1
Visible Layout Begin	569	56	52	52	0	0	0
Visible Layout Complete	569	56	52	52	6	0	0
Event Dispatch Begin	570	0	52	52	8	55	0
State Mutation Complete	570	0	52	52	0	0	55
Event Dispatch Begin	571	0	52	52	1	55	0
State Mutation Complete	571	0	52	52	0	0	55
Event Dispatch Begin	572	0	52	52	8	55	0
State Mutation Complete	572	0	52	52	0	0	55
Event Dispatch Begin	573	0	52	52	1	55	0
State Mutation Complete	573	0	52	52	0	0	55
Event Dispatch Begin	574	0	52	52	8	55	0
State Mutation Complete	574	0	52	52	0	0	55
Event Dispatch Begin	575	0	52	52	1	55	0
State Mutation Complete	575	0	52	52	0	0	55
Event Dispatch Begin	576	0	52	52	8	55	0
State Mutation Complete	576	0	52	52	0	0	55
Event Dispatch Begin	577	0	52	52	1	55	0
State Mutation Complete	577	0	52	52	0	0	55
Event Dispatch Begin	578	0	52	52	8	55	0
State Mutation Complete	578	0	52	52	0	0	55
Atlas Publication Begin	579	57	53	53	126	0	0
Atlas Publication Complete	579	57	53	53	0	0	0
Event Dispatch Begin	579	0	52	52	5	55	0
Frame Build Begin	579	57	53	53	1148190720	1141309440	0
Frame Build Complete	579	57	53	53	132	126	0
Glyph Atlas Summary	579	57	53	53	138	0	75264
Layout Cache Summary	579	57	53	53	5	1	5312
State Mutation Complete	579	0	53	53	1	1	56
Text Summary	579	57	53	53	3	0	1
Visible Layout Begin	579	57	53	53	0	0	0
Visible Layout Complete	579	57	53	53	6	0	0
Event Dispatch Begin	580	0	53	53	8	56	0
State Mutation Complete	580	0	53	53	0	0	56
Event Dispatch Begin	581	0	53	53	1	56	0
State Mutation Complete	581	0	53	53	0	0	56
Event Dispatch Begin	582	0	53	53	8	56	0
State Mutation Complete	582	0	53	53	0	0	56
Event Dispatch Begin	583	0	53	53	1	56	0
State Mutation Complete	583	0	53	53	0	0	56
Event Dispatch Begin	584	0	53	53	8	56	0
State Mutation Complete	584	0	53	53	0	0	56
Event Dispatch Begin	585	0	53	53	1	56	0
State Mutation Complete	585	0	53	53	0	0	56
Event Dispatch Begin	586	0	53	53	8	56	0
State Mutation Complete	586	0	53	53	0	0	56
Event Dispatch Begin	587	0	53	53	1	56	0
State Mutation Complete	587	0	53	53	0	0	56
Event Dispatch Begin	588	0	53	53	8	56	0
State Mutation Complete	588	0	53	53	0	0	56
Atlas Publication Begin	589	58	54	54	127	0	0
Atlas Publication Complete	589	58	54	54	2	6144	1
Event Dispatch Begin	589	0	53	53	5	56	0
Frame Build Begin	589	58	54	54	1148190720	1141309440	0
Frame Build Complete	589	58	54	54	133	127	0
Glyph Atlas Summary	589	58	54	54	138	1	75264
Layout Cache Summary	589	58	54	54	5	1	5376
State Mutation Complete	589	0	54	54	1	1	57
Text Summary	589	58	54	54	3	1	1
Visible Layout Begin	589	58	54	54	0	0	0
Visible Layout Complete	589	58	54	54	6	0	0
Event Dispatch Begin	590	0	54	54	8	57	0
State Mutation Complete	590	0	54	54	0	0	57
Event Dispatch Begin	591	0	54	54	1	57	0
State Mutation Complete	591	0	54	54	0	0	57
Event Dispatch Begin	592	0	54	54	8	57	0
State Mutation Complete	592	0	54	54	0	0	57
Event Dispatch Begin	593	0	54	54	1	57	0
State Mutation Complete	593	0	54	54	0	0	57
Event Dispatch Begin	594	0	54	54	8	57	0
State Mutation Complete	594	0	54	54	0	0	57
Event Dispatch Begin	595	0	54	54	1	57	0
State Mutation Complete	595	0	54	54	0	0	57
Event Dispatch Begin	596	0	54	54	8	57	0
State Mutation Complete	596	0	54	54	0	0	57
Event Dispatch Begin	597	0	54	54	1	57	0
State Mutation Complete	597	0	54	54	0	0	57
Event Dispatch Begin	598	0	54	54	8	57	0
State Mutation Complete	598	0	54	54	0	0	57
Atlas Publication Begin	599	59	55	55	128	0	0
Atlas Publication Complete	599	59	55	55	0	0	0
Event Dispatch Begin	599	0	54	54	5	57	0
Frame Build Begin	599	59	55	55	1148190720	1141309440	0
Frame Build Complete	599	59	55	55	134	128	0
Glyph Atlas Summary	599	59	55	55	140	0	75264
Layout Cache Summary	599	59	55	55	5	1	5440
State Mutation Complete	599	0	55	55	1	1	58
Text Summary	599	59	55	55	3	0	1
Visible Layout Begin	599	59	55	55	0	0	0
Visible Layout Complete	599	59	55	55	6	0	0
Event Dispatch Begin	600	0	55	55	8	58	0
State Mutation Complete	600	0	55	55	0	0	58
Event Dispatch Begin	601	0	55	55	1	58	0
State Mutation Complete	601	0	55	55	0	0	58
Event Dispatch Begin	602	0	55	55	8	58	0
State Mutation Complete	602	0	55	55	0	0	58
Event Dispatch Begin	603	0	55	55	1	58	0
State Mutation Complete	603	0	55	55	0	0	58
Event Dispatch Begin	604	0	55	55	8	58	0
State Mutation Complete	604	0	55	55	0	0	58
Event Dispatch Begin	605	0	55	55	1	58	0
State Mutation Complete	605	0	55	55	0	0	58
Event Dispatch Begin	606	0	55	55	8	58	0
State Mutation Complete	606	0	55	55	0	0	58
Event Dispatch Begin	607	0	55	55	1	58	0
State Mutation Complete	607	0	55	55	0	0	58
Event Dispatch Begin	608	0	55	55	8	58	0
State Mutation Complete	608	0	55	55	0	0	58
Atlas Publication Begin	609	60	56	56	129	0	0
Atlas Publication Complete	609	60	56	56	2	5888	1
Event Dispatch Begin	609	0	55	55	5	58	0
Frame Build Begin	609	60	56	56	1148190720	1141309440	0
Frame Build Complete	609	60	56	56	135	129	0
Glyph Atlas Summary	609	60	56	56	140	1	75264
Layout Cache Summary	609	60	56	56	5	1	5504
Native Actual Presentation Latency	609	0	0	0	43829083	0	0
Native Display Link Target Latency	609	0	0	0	10496375	0	0
Native Event Handler Latency	609	0	0	0	144625	0	0
Native Frame Queue Latency	609	0	0	0	2179375	0	0
Native GPU Terminal Observed Latency	609	0	0	0	10561500	0	0
Native Presentation Callback Lag	609	0	0	0	173375	0	0
Native Presented Handler Latency	609	0	0	0	44002541	0	0
Native Submission Latency	609	0	0	0	175500	0	0
Native Target Presentation Latency	609	0	0	0	43829625	0	0
Native Terminal Record Latency	609	0	0	0	10564083	0	0
State Mutation Complete	609	0	56	56	1	1	59
Text Summary	609	60	56	56	3	1	1
Visible Layout Begin	609	60	56	56	0	0	0
Visible Layout Complete	609	60	56	56	6	0	0
Event Dispatch Begin	610	0	56	56	8	59	0
State Mutation Complete	610	0	56	56	0	0	59
Event Dispatch Begin	611	0	56	56	1	59	0
State Mutation Complete	611	0	56	56	0	0	59
Event Dispatch Begin	612	0	56	56	8	59	0
State Mutation Complete	612	0	56	56	0	0	59
Event Dispatch Begin	613	0	56	56	1	59	0
State Mutation Complete	613	0	56	56	0	0	59
Event Dispatch Begin	614	0	56	56	8	59	0
State Mutation Complete	614	0	56	56	0	0	59
Event Dispatch Begin	615	0	56	56	1	59	0
State Mutation Complete	615	0	56	56	0	0	59
Event Dispatch Begin	616	0	56	56	8	59	0
State Mutation Complete	616	0	56	56	0	0	59
Event Dispatch Begin	617	0	56	56	1	59	0
State Mutation Complete	617	0	56	56	0	0	59
Event Dispatch Begin	618	0	56	56	8	59	0
State Mutation Complete	618	0	56	56	0	0	59
Atlas Publication Begin	619	61	57	57	130	0	0
Atlas Publication Complete	619	61	57	57	2	6144	1
Event Dispatch Begin	619	0	56	56	5	59	0
Frame Build Begin	619	61	57	57	1148190720	1141309440	0
Frame Build Complete	619	61	57	57	136	130	0
Glyph Atlas Summary	619	61	57	57	141	1	75264
Layout Cache Summary	619	61	57	57	5	1	5568
State Mutation Complete	619	0	57	57	1	1	60
Text Summary	619	61	57	57	3	1	1
Visible Layout Begin	619	61	57	57	0	0	0
Visible Layout Complete	619	61	57	57	6	0	0
Event Dispatch Begin	620	0	57	57	8	60	0
State Mutation Complete	620	0	57	57	0	0	60
Event Dispatch Begin	621	0	57	57	1	60	0
State Mutation Complete	621	0	57	57	0	0	60
Event Dispatch Begin	622	0	57	57	8	60	0
State Mutation Complete	622	0	57	57	0	0	60
Event Dispatch Begin	623	0	57	57	1	60	0
State Mutation Complete	623	0	57	57	0	0	60
Event Dispatch Begin	624	0	57	57	8	60	0
State Mutation Complete	624	0	57	57	0	0	60
Event Dispatch Begin	625	0	57	57	1	60	0
State Mutation Complete	625	0	57	57	0	0	60
Event Dispatch Begin	626	0	57	57	8	60	0
State Mutation Complete	626	0	57	57	0	0	60
Event Dispatch Begin	627	0	57	57	1	60	0
State Mutation Complete	627	0	57	57	0	0	60
Event Dispatch Begin	628	0	57	57	8	60	0
State Mutation Complete	628	0	57	57	0	0	60
Atlas Publication Begin	629	62	58	58	131	0	0
Atlas Publication Complete	629	62	58	58	2	5632	1
Event Dispatch Begin	629	0	57	57	5	60	0
Frame Build Begin	629	62	58	58	1148190720	1141309440	0
Frame Build Complete	629	62	58	58	137	131	0
Glyph Atlas Summary	629	62	58	58	142	1	75264
Layout Cache Summary	629	62	58	58	5	1	5632
State Mutation Complete	629	0	58	58	1	1	61
Text Summary	629	62	58	58	3	1	1
Visible Layout Begin	629	62	58	58	0	0	0
Visible Layout Complete	629	62	58	58	6	0	0
Event Dispatch Begin	630	0	58	58	8	61	0
State Mutation Complete	630	0	58	58	0	0	61
Event Dispatch Begin	631	0	58	58	1	61	0
State Mutation Complete	631	0	58	58	0	0	61
Event Dispatch Begin	632	0	58	58	8	61	0
State Mutation Complete	632	0	58	58	0	0	61
Event Dispatch Begin	633	0	58	58	1	61	0
State Mutation Complete	633	0	58	58	0	0	61
Event Dispatch Begin	634	0	58	58	8	61	0
State Mutation Complete	634	0	58	58	0	0	61
Event Dispatch Begin	635	0	58	58	1	61	0
State Mutation Complete	635	0	58	58	0	0	61
Event Dispatch Begin	636	0	58	58	8	61	0
State Mutation Complete	636	0	58	58	0	0	61
Event Dispatch Begin	637	0	58	58	1	61	0
State Mutation Complete	637	0	58	58	0	0	61
Event Dispatch Begin	638	0	58	58	8	61	0
State Mutation Complete	638	0	58	58	0	0	61
Atlas Publication Begin	639	63	59	59	132	0	0
Atlas Publication Complete	639	63	59	59	2	6144	1
Event Dispatch Begin	639	0	58	58	5	61	0
Frame Build Begin	639	63	59	59	1148190720	1141309440	0
Frame Build Complete	639	63	59	59	138	132	0
Glyph Atlas Summary	639	63	59	59	143	1	75264
Layout Cache Summary	639	63	59	59	5	1	5696
Native Actual Presentation Latency	639	0	0	0	51733208	0	0
Native Display Link Target Latency	639	0	0	0	18400625	0	0
Native Event Handler Latency	639	0	0	0	65500	0	0
Native Frame Queue Latency	639	0	0	0	10109458	0	0
Native GPU Terminal Observed Latency	639	0	0	0	18461834	0	0
Native Presentation Callback Lag	639	0	0	0	330000	0	0
Native Presented Handler Latency	639	0	0	0	52063500	0	0
Native Submission Latency	639	0	0	0	140792	0	0
Native Target Presentation Latency	639	0	0	0	51733875	0	0
Native Terminal Record Latency	639	0	0	0	18462625	0	0
State Mutation Complete	639	0	59	59	1	1	62
Text Summary	639	63	59	59	3	1	1
Visible Layout Begin	639	63	59	59	0	0	0
Visible Layout Complete	639	63	59	59	6	0	0
Event Dispatch Begin	640	0	59	59	8	62	0
State Mutation Complete	640	0	59	59	0	0	62
Event Dispatch Begin	641	0	59	59	1	62	0
State Mutation Complete	641	0	59	59	0	0	62
Event Dispatch Begin	642	0	59	59	8	62	0
State Mutation Complete	642	0	59	59	0	0	62
Event Dispatch Begin	643	0	59	59	1	62	0
State Mutation Complete	643	0	59	59	0	0	62
Event Dispatch Begin	644	0	59	59	8	62	0
State Mutation Complete	644	0	59	59	0	0	62
Event Dispatch Begin	645	0	59	59	1	62	0
State Mutation Complete	645	0	59	59	0	0	62
Event Dispatch Begin	646	0	59	59	8	62	0
State Mutation Complete	646	0	59	59	0	0	62
Event Dispatch Begin	647	0	59	59	1	62	0
State Mutation Complete	647	0	59	59	0	0	62
Event Dispatch Begin	648	0	59	59	8	62	0
State Mutation Complete	648	0	59	59	0	0	62
Atlas Publication Begin	649	64	60	60	133	0	0
Atlas Publication Complete	649	64	60	60	2	6144	1
Event Dispatch Begin	649	0	59	59	5	62	0
Frame Build Begin	649	64	60	60	1148190720	1141309440	0
Frame Build Complete	649	64	60	60	139	133	0
Glyph Atlas Summary	649	64	60	60	144	1	75264
Layout Cache Summary	649	64	60	60	5	1	5760
State Mutation Complete	649	0	60	60	1	1	63
Text Summary	649	64	60	60	3	1	1
Visible Layout Begin	649	64	60	60	0	0	0
Visible Layout Complete	649	64	60	60	6	0	0
Event Dispatch Begin	650	0	60	60	8	63	0
State Mutation Complete	650	0	60	60	0	0	63
Event Dispatch Begin	651	0	60	60	1	63	0
State Mutation Complete	651	0	60	60	0	0	63
Event Dispatch Begin	652	0	60	60	8	63	0
State Mutation Complete	652	0	60	60	0	0	63
Event Dispatch Begin	653	0	60	60	1	63	0
State Mutation Complete	653	0	60	60	0	0	63
Event Dispatch Begin	654	0	60	60	8	63	0
State Mutation Complete	654	0	60	60	0	0	63
Event Dispatch Begin	655	0	60	60	1	63	0
State Mutation Complete	655	0	60	60	0	0	63
Event Dispatch Begin	656	0	60	60	8	63	0
State Mutation Complete	656	0	60	60	0	0	63
Atlas Publication Begin	657	65	60	60	133	0	0
Atlas Publication Complete	657	65	60	60	0	0	0
Event Dispatch Begin	657	0	60	60	1	63	0
Frame Build Begin	657	65	60	60	1148190720	1141309440	0
Frame Build Complete	657	65	60	60	139	133	0
Glyph Atlas Summary	657	65	60	60	145	0	75264
Layout Cache Summary	657	65	60	60	6	0	4640
State Mutation Complete	657	0	60	60	1	0	64
Text Summary	657	65	60	60	2	0	0
Visible Layout Begin	657	65	60	60	0	0	0
Visible Layout Complete	657	65	60	60	6	0	0
Event Dispatch Begin	658	0	60	60	8	64	0
State Mutation Complete	658	0	60	60	0	0	64
Event Dispatch Begin	659	0	60	60	1	64	0
State Mutation Complete	659	0	60	60	0	0	64
Event Dispatch Begin	660	0	60	60	8	64	0
State Mutation Complete	660	0	60	60	0	0	64
Event Dispatch Begin	661	0	60	60	1	64	0
State Mutation Complete	661	0	60	60	0	0	64
Event Dispatch Begin	662	0	60	60	8	64	0
State Mutation Complete	662	0	60	60	0	0	64
Event Dispatch Begin	663	0	60	60	1	64	0
State Mutation Complete	663	0	60	60	0	0	64
Event Dispatch Begin	664	0	60	60	8	64	0
