stage	event	scene	document	buffer	a	b	c
Layout Cache Summary	392	35	30	30	4	1	4608
State Mutation Complete	392	0	30	30	1	1	32
Text Summary	392	35	30	30	3	1	1
Visible Layout Begin	392	35	30	30	0	0	0
Visible Layout Complete	392	35	30	30	5	0	0
Event Dispatch Begin	393	0	30	30	8	32	0
State Mutation Complete	393	0	30	30	0	0	32
Event Dispatch Begin	394	0	30	30	1	32	0
State Mutation Complete	394	0	30	30	0	0	32
Event Dispatch Begin	395	0	30	30	8	32	0
State Mutation Complete	395	0	30	30	0	0	32
Event Dispatch Begin	396	0	30	30	1	32	0
State Mutation Complete	396	0	30	30	0	0	32
Event Dispatch Begin	397	0	30	30	8	32	0
State Mutation Complete	397	0	30	30	0	0	32
Event Dispatch Begin	398	0	30	30	1	32	0
State Mutation Complete	398	0	30	30	0	0	32
Event Dispatch Begin	399	0	30	30	8	32	0
State Mutation Complete	399	0	30	30	0	0	32
Event Dispatch Begin	400	0	30	30	1	32	0
State Mutation Complete	400	0	30	30	0	0	32
Event Dispatch Begin	401	0	30	30	8	32	0
State Mutation Complete	401	0	30	30	0	0	32
Atlas Publication Begin	402	36	31	31	106	0	0
Atlas Publication Complete	402	36	31	31	2	6144	1
Event Dispatch Begin	402	0	30	30	5	32	0
Frame Build Begin	402	36	31	31	1148190720	1141309440	0
Frame Build Complete	402	36	31	31	112	106	0
Glyph Atlas Summary	402	36	31	31	118	1	75264
Layout Cache Summary	402	36	31	31	4	1	4672
State Mutation Complete	402	0	31	31	1	1	33
Text Summary	402	36	31	31	3	1	1
Visible Layout Begin	402	36	31	31	0	0	0
Visible Layout Complete	402	36	31	31	5	0	0
Event Dispatch Begin	403	0	31	31	8	33	0
State Mutation Complete	403	0	31	31	0	0	33
Event Dispatch Begin	404	0	31	31	1	33	0
State Mutation Complete	404	0	31	31	0	0	33
Event Dispatch Begin	405	0	31	31	8	33	0
State Mutation Complete	405	0	31	31	0	0	33
Event Dispatch Begin	406	0	31	31	1	33	0
State Mutation Complete	406	0	31	31	0	0	33
Event Dispatch Begin	407	0	31	31	8	33	0
State Mutation Complete	407	0	31	31	0	0	33
Event Dispatch Begin	408	0	31	31	1	33	0
State Mutation Complete	408	0	31	31	0	0	33
Event Dispatch Begin	409	0	31	31	8	33	0
State Mutation Complete	409	0	31	31	0	0	33
Event Dispatch Begin	410	0	31	31	1	33	0
State Mutation Complete	410	0	31	31	0	0	33
Event Dispatch Begin	411	0	31	31	8	33	0
State Mutation Complete	411	0	31	31	0	0	33
Atlas Publication Begin	412	37	32	32	107	0	0
Atlas Publication Complete	412	37	32	32	0	0	0
Event Dispatch Begin	412	0	31	31	5	33	0
Frame Build Begin	412	37	32	32	1148190720	1141309440	0
Frame Build Complete	412	37	32	32	113	107	0
Glyph Atlas Summary	412	37	32	32	120	0	75264
Layout Cache Summary	412	37	32	32	4	1	4736
Native Event Handler Latency	412	0	0	0	44833	0	0
Native Frame Queue Latency	412	0	0	0	81542	0	0
Native GPU Terminal Observed Latency	412	0	0	0	8356667	0	0
Native Submission Latency	412	0	0	0	78875	0	0
Native Terminal Record Latency	412	0	0	0	8358333	0	0
State Mutation Complete	412	0	32	32	1	1	34
Text Summary	412	37	32	32	3	0	1
Visible Layout Begin	412	37	32	32	0	0	0
Visible Layout Complete	412	37	32	32	5	0	0
Event Dispatch Begin	413	0	32	32	8	34	0
State Mutation Complete	413	0	32	32	0	0	34
Event Dispatch Begin	414	0	32	32	1	34	0
State Mutation Complete	414	0	32	32	0	0	34
Event Dispatch Begin	415	0	32	32	8	34	0
State Mutation Complete	415	0	32	32	0	0	34
Event Dispatch Begin	416	0	32	32	1	34	0
State Mutation Complete	416	0	32	32	0	0	34
Event Dispatch Begin	417	0	32	32	8	34	0
State Mutation Complete	417	0	32	32	0	0	34
Event Dispatch Begin	418	0	32	32	1	34	0
State Mutation Complete	418	0	32	32	0	0	34
Event Dispatch Begin	419	0	32	32	8	34	0
State Mutation Complete	419	0	32	32	0	0	34
Event Dispatch Begin	420	0	32	32	1	34	0
State Mutation Complete	420	0	32	32	0	0	34
Event Dispatch Begin	421	0	32	32	8	34	0
State Mutation Complete	421	0	32	32	0	0	34
Atlas Publication Begin	422	38	33	33	108	0	0
Atlas Publication Complete	422	38	33	33	2	5888	1
Event Dispatch Begin	422	0	32	32	5	34	0
Frame Build Begin	422	38	33	33	1148190720	1141309440	0
Frame Build Complete	422	38	33	33	114	108	0
Glyph Atlas Summary	422	38	33	33	120	1	75264
Layout Cache Summary	422	38	33	33	4	1	4800
State Mutation Complete	422	0	33	33	1	1	35
Text Summary	422	38	33	33	3	1	1
Visible Layout Begin	422	38	33	33	0	0	0
Visible Layout Complete	422	38	33	33	5	0	0
Event Dispatch Begin	423	0	33	33	8	35	0
State Mutation Complete	423	0	33	33	0	0	35
Event Dispatch Begin	424	0	33	33	1	35	0
State Mutation Complete	424	0	33	33	0	0	35
Event Dispatch Begin	425	0	33	33	8	35	0
State Mutation Complete	425	0	33	33	0	0	35
Event Dispatch Begin	426	0	33	33	1	35	0
State Mutation Complete	426	0	33	33	0	0	35
Event Dispatch Begin	427	0	33	33	8	35	0
State Mutation Complete	427	0	33	33	0	0	35
Event Dispatch Begin	428	0	33	33	1	35	0
State Mutation Complete	428	0	33	33	0	0	35
Event Dispatch Begin	429	0	33	33	8	35	0
State Mutation Complete	429	0	33	33	0	0	35
Event Dispatch Begin	430	0	33	33	1	35	0
State Mutation Complete	430	0	33	33	0	0	35
Event Dispatch Begin	431	0	33	33	8	35	0
State Mutation Complete	431	0	33	33	0	0	35
Atlas Publication Begin	432	39	34	34	109	0	0
Atlas Publication Complete	432	39	34	34	2	6144	1
Event Dispatch Begin	432	0	33	33	5	35	0
Frame Build Begin	432	39	34	34	1148190720	1141309440	0
Frame Build Complete	432	39	34	34	115	109	0
Glyph Atlas Summary	432	39	34	34	121	1	75264
Layout Cache Summary	432	39	34	34	4	1	4864
State Mutation Complete	432	0	34	34	1	1	36
Text Summary	432	39	34	34	3	1	1
Visible Layout Begin	432	39	34	34	0	0	0
Visible Layout Complete	432	39	34	34	5	0	0
Event Dispatch Begin	433	0	34	34	8	36	0
State Mutation Complete	433	0	34	34	0	0	36
Event Dispatch Begin	434	0	34	34	1	36	0
State Mutation Complete	434	0	34	34	0	0	36
Event Dispatch Begin	435	0	34	34	8	36	0
State Mutation Complete	435	0	34	34	0	0	36
Event Dispatch Begin	436	0	34	34	1	36	0
State Mutation Complete	436	0	34	34	0	0	36
Event Dispatch Begin	437	0	34	34	8	36	0
State Mutation Complete	437	0	34	34	0	0	36
Event Dispatch Begin	438	0	34	34	1	36	0
State Mutation Complete	438	0	34	34	0	0	36
Event Dispatch Begin	439	0	34	34	8	36	0
State Mutation Complete	439	0	34	34	0	0	36
Event Dispatch Begin	440	0	34	34	1	36	0
State Mutation Complete	440	0	34	34	0	0	36
Event Dispatch Begin	441	0	34	34	8	36	0
State Mutation Complete	441	0	34	34	0	0	36
Atlas Publication Begin	442	40	35	35	110	0	0
Atlas Publication Complete	442	40	35	35	0	0	0
Event Dispatch Begin	442	0	34	34	5	36	0
Frame Build Begin	442	40	35	35	1148190720	1141309440	0
Frame Build Complete	442	40	35	35	116	110	0
Glyph Atlas Summary	442	40	35	35	123	0	75264
Layout Cache Summary	442	40	35	35	4	1	4928
State Mutation Complete	442	0	35	35	1	1	37
Text Summary	442	40	35	35	3	0	1
Visible Layout Begin	442	40	35	35	0	0	0
Visible Layout Complete	442	40	35	35	5	0	0
Event Dispatch Begin	443	0	35	35	8	37	0
State Mutation Complete	443	0	35	35	0	0	37
Event Dispatch Begin	444	0	35	35	1	37	0
State Mutation Complete	444	0	35	35	0	0	37
Event Dispatch Begin	445	0	35	35	8	37	0
State Mutation Complete	445	0	35	35	0	0	37
Event Dispatch Begin	446	0	35	35	1	37	0
State Mutation Complete	446	0	35	35	0	0	37
Event Dispatch Begin	447	0	35	35	8	37	0
State Mutation Complete	447	0	35	35	0	0	37
Event Dispatch Begin	448	0	35	35	1	37	0
State Mutation Complete	448	0	35	35	0	0	37
Event Dispatch Begin	449	0	35	35	8	37	0
State Mutation Complete	449	0	35	35	0	0	37
Event Dispatch Begin	450	0	35	35	1	37	0
State Mutation Complete	450	0	35	35	0	0	37
Event Dispatch Begin	451	0	35	35	8	37	0
State Mutation Complete	451	0	35	35	0	0	37
Atlas Publication Begin	452	41	36	36	110	0	0
Atlas Publication Complete	452	41	36	36	0	0	0
Event Dispatch Begin	452	0	35	35	5	37	0
Frame Build Begin	452	41	36	36	1148190720	1141309440	0
Frame Build Complete	452	41	36	36	116	110	0
Glyph Atlas Summary	452	41	36	36	124	0	75264
Layout Cache Summary	452	41	36	36	4	1	4992
Native Event Handler Latency	452	0	0	0	76958	0	0
Native Frame Queue Latency	452	0	0	0	110417	0	0
Native GPU Terminal Observed Latency	452	0	0	0	8293417	0	0
Native Submission Latency	452	0	0	0	114083	0	0
Native Terminal Record Latency	452	0	0	0	8295083	0	0
State Mutation Complete	452	0	36	36	1	1	38
Text Summary	452	41	36	36	3	0	1
Visible Layout Begin	452	41	36	36	0	0	0
Visible Layout Complete	452	41	36	36	5	0	0
Event Dispatch Begin	453	0	36	36	8	38	0
State Mutation Complete	453	0	36	36	0	0	38
Event Dispatch Begin	454	0	36	36	1	38	0
State Mutation Complete	454	0	36	36	0	0	38
Event Dispatch Begin	455	0	36	36	8	38	0
State Mutation Complete	455	0	36	36	0	0	38
Event Dispatch Begin	456	0	36	36	1	38	0
State Mutation Complete	456	0	36	36	0	0	38
Event Dispatch Begin	457	0	36	36	8	38	0
State Mutation Complete	457	0	36	36	0	0	38
Event Dispatch Begin	458	0	36	36	1	38	0
State Mutation Complete	458	0	36	36	0	0	38
Event Dispatch Begin	459	0	36	36	8	38	0
State Mutation Complete	459	0	36	36	0	0	38
Event Dispatch Begin	460	0	36	36	1	38	0
State Mutation Complete	460	0	36	36	0	0	38
Event Dispatch Begin	461	0	36	36	8	38	0
State Mutation Complete	461	0	36	36	0	0	38
Atlas Publication Begin	462	42	37	37	111	0	0
Atlas Publication Complete	462	42	37	37	0	0	0
Event Dispatch Begin	462	0	36	36	5	38	0
Frame Build Begin	462	42	37	37	1148190720	1141309440	0
Frame Build Complete	462	42	37	37	117	111	0
Glyph Atlas Summary	462	42	37	37	125	0	75264
Layout Cache Summary	462	42	37	37	4	1	5056
State Mutation Complete	462	0	37	37	1	1	39
Text Summary	462	42	37	37	3	0	1
Visible Layout Begin	462	42	37	37	0	0	0
Visible Layout Complete	462	42	37	37	5	0	0
Event Dispatch Begin	463	0	37	37	8	39	0
State Mutation Complete	463	0	37	37	0	0	39
Event Dispatch Begin	464	0	37	37	1	39	0
State Mutation Complete	464	0	37	37	0	0	39
Event Dispatch Begin	465	0	37	37	8	39	0
State Mutation Complete	465	0	37	37	0	0	39
Event Dispatch Begin	466	0	37	37	1	39	0
State Mutation Complete	466	0	37	37	0	0	39
Event Dispatch Begin	467	0	37	37	8	39	0
State Mutation Complete	467	0	37	37	0	0	39
Event Dispatch Begin	468	0	37	37	1	39	0
State Mutation Complete	468	0	37	37	0	0	39
Event Dispatch Begin	469	0	37	37	8	39	0
State Mutation Complete	469	0	37	37	0	0	39
Event Dispatch Begin	470	0	37	37	1	39	0
State Mutation Complete	470	0	37	37	0	0	39
Event Dispatch Begin	471	0	37	37	8	39	0
State Mutation Complete	471	0	37	37	0	0	39
Atlas Publication Begin	472	43	38	38	112	0	0
Atlas Publication Complete	472	43	38	38	2	5632	1
Event Dispatch Begin	472	0	37	37	5	39	0
Frame Build Begin	472	43	38	38	1148190720	1141309440	0
Frame Build Complete	472	43	38	38	118	112	0
Glyph Atlas Summary	472	43	38	38	125	1	75264
Layout Cache Summary	472	43	38	38	4	1	5120
State Mutation Complete	472	0	38	38	1	1	40
Text Summary	472	43	38	38	3	1	1
Visible Layout Begin	472	43	38	38	0	0	0
Visible Layout Complete	472	43	38	38	5	0	0
Event Dispatch Begin	473	0	38	38	8	40	0
State Mutation Complete	473	0	38	38	0	0	40
Event Dispatch Begin	474	0	38	38	1	40	0
State Mutation Complete	474	0	38	38	0	0	40
Event Dispatch Begin	475	0	38	38	8	40	0
State Mutation Complete	475	0	38	38	0	0	40
Event Dispatch Begin	476	0	38	38	1	40	0
State Mutation Complete	476	0	38	38	0	0	40
Event Dispatch Begin	477	0	38	38	8	40	0
State Mutation Complete	477	0	38	38	0	0	40
Event Dispatch Begin	478	0	38	38	1	40	0
State Mutation Complete	478	0	38	38	0	0	40
Event Dispatch Begin	479	0	38	38	8	40	0
State Mutation Complete	479	0	38	38	0	0	40
Event Dispatch Begin	480	0	38	38	1	40	0
State Mutation Complete	480	0	38	38	0	0	40
Event Dispatch Begin	481	0	38	38	8	40	0
State Mutation Complete	481	0	38	38	0	0	40
Atlas Publication Begin	482	44	39	39	113	0	0
Atlas Publication Complete	482	44	39	39	2	5888	1
Event Dispatch Begin	482	0	38	38	5	40	0
Frame Build Begin	482	44	39	39	1148190720	1141309440	0
Frame Build Complete	482	44	39	39	119	113	0
Glyph Atlas Summary	482	44	39	39	126	1	75264
Layout Cache Summary	482	44	39	39	4	1	5184
State Mutation Complete	482	0	39	39	1	1	41
Text Summary	482	44	39	39	3	1	1
Visible Layout Begin	482	44	39	39	0	0	0
Visible Layout Complete	482	44	39	39	5	0	0
Event Dispatch Begin	483	0	39	39	8	41	0
State Mutation Complete	483	0	39	39	0	0	41
Event Dispatch Begin	484	0	39	39	1	41	0
State Mutation Complete	484	0	39	39	0	0	41
Event Dispatch Begin	485	0	39	39	8	41	0
State Mutation Complete	485	0	39	39	0	0	41
Event Dispatch Begin	486	0	39	39	1	41	0
State Mutation Complete	486	0	39	39	0	0	41
Event Dispatch Begin	487	0	39	39	8	41	0
State Mutation Complete	487	0	39	39	0	0	41
Event Dispatch Begin	488	0	39	39	1	41	0
State Mutation Complete	488	0	39	39	0	0	41
Event Dispatch Begin	489	0	39	39	8	41	0
State Mutation Complete	489	0	39	39	0	0	41
Event Dispatch Begin	490	0	39	39	1	41	0
State Mutation Complete	490	0	39	39	0	0	41
Event Dispatch Begin	491	0	39	39	8	41	0
State Mutation Complete	491	0	39	39	0	0	41
Atlas Publication Begin	492	45	40	40	114	0	0
Atlas Publication Complete	492	45	40	40	0	0	0
Event Dispatch Begin	492	0	39	39	5	41	0
Frame Build Begin	492	45	40	40	1148190720	1141309440	0
Frame Build Complete	492	45	40	40	120	114	0
Glyph Atlas Summary	492	45	40	40	128	0	75264
Layout Cache Summary	492	45	40	40	4	1	5248
Native Event Handler Latency	492	0	0	0	34417	0	0
Native Frame Queue Latency	492	0	0	0	113917	0	0
Native GPU Terminal Observed Latency	492	0	0	0	8484334	0	0
Native Submission Latency	492	0	0	0	80500	0	0
Native Terminal Record Latency	492	0	0	0	8485084	0	0
State Mutation Complete	492	0	40	40	1	1	42
Text Summary	492	45	40	40	3	0	1
Visible Layout Begin	492	45	40	40	0	0	0
Visible Layout Complete	492	45	40	40	5	0	0
Event Dispatch Begin	493	0	40	40	8	42	0
State Mutation Complete	493	0	40	40	0	0	42
Event Dispatch Begin	494	0	40	40	1	42	0
State Mutation Complete	494	0	40	40	0	0	42
Event Dispatch Begin	495	0	40	40	8	42	0
State Mutation Complete	495	0	40	40	0	0	42
Event Dispatch Begin	496	0	40	40	1	42	0
State Mutation Complete	496	0	40	40	0	0	42
Event Dispatch Begin	497	0	40	40	8	42	0
State Mutation Complete	497	0	40	40	0	0	42
Event Dispatch Begin	498	0	40	40	1	42	0
State Mutation Complete	498	0	40	40	0	0	42
Event Dispatch Begin	499	0	40	40	8	42	0
State Mutation Complete	499	0	40	40	0	0	42
Event Dispatch Begin	500	0	40	40	1	42	0
State Mutation Complete	500	0	40	40	0	0	42
Event Dispatch Begin	501	0	40	40	8	42	0
State Mutation Complete	501	0	40	40	0	0	42
Atlas Publication Begin	502	46	41	41	115	0	0
Atlas Publication Complete	502	46	41	41	2	5632	1
Event Dispatch Begin	502	0	40	40	5	42	0
Frame Build Begin	502	46	41	41	1148190720	1141309440	0
Frame Build Complete	502	46	41	41	121	115	0
Glyph Atlas Summary	502	46	41	41	128	1	75264
Layout Cache Summary	502	46	41	41	4	1	5312
State Mutation Complete	502	0	41	41	1	1	43
Text Summary	502	46	41	41	3	1	1
Visible Layout Begin	502	46	41	41	0	0	0
Visible Layout Complete	502	46	41	41	5	0	0
Event Dispatch Begin	503	0	41	41	8	43	0
State Mutation Complete	503	0	41	41	0	0	43
Event Dispatch Begin	504	0	41	41	1	43	0
State Mutation Complete	504	0	41	41	0	0	43
Event Dispatch Begin	505	0	41	41	8	43	0
State Mutation Complete	505	0	41	41	0	0	43
Event Dispatch Begin	506	0	41	41	1	43	0
State Mutation Complete	506	0	41	41	0	0	43
Event Dispatch Begin	507	0	41	41	8	43	0
State Mutation Complete	507	0	41	41	0	0	43
Event Dispatch Begin	508	0	41	41	1	43	0
State Mutation Complete	508	0	41	41	0	0	43
Event Dispatch Begin	509	0	41	41	8	43	0
State Mutation Complete	509	0	41	41	0	0	43
Event Dispatch Begin	510	0	41	41	1	43	0
State Mutation Complete	510	0	41	41	0	0	43
Event Dispatch Begin	511	0	41	41	8	43	0
State Mutation Complete	511	0	41	41	0	0	43
Atlas Publication Begin	512	47	42	42	116	0	0
Atlas Publication Complete	512	47	42	42	0	0	0
Event Dispatch Begin	512	0	41	41	5	43	0
Frame Build Begin	512	47	42	42	1148190720	1141309440	0
Frame Build Complete	512	47	42	42	122	116	0
Glyph Atlas Summary	512	47	42	42	130	0	75264
Layout Cache Summary	512	47	42	42	4	1	5376
State Mutation Complete	512	0	42	42	1	1	44
Text Summary	512	47	42	42	3	0	1
Visible Layout Begin	512	47	42	42	0	0	0
Visible Layout Complete	512	47	42	42	5	0	0
Event Dispatch Begin	513	0	42	42	8	44	0
State Mutation Complete	513	0	42	42	0	0	44
Event Dispatch Begin	514	0	42	42	1	44	0
State Mutation Complete	514	0	42	42	0	0	44
Event Dispatch Begin	515	0	42	42	8	44	0
State Mutation Complete	515	0	42	42	0	0	44
Event Dispatch Begin	516	0	42	42	1	44	0
State Mutation Complete	516	0	42	42	0	0	44
Event Dispatch Begin	517	0	42	42	8	44	0
State Mutation Complete	517	0	42	42	0	0	44
Event Dispatch Begin	518	0	42	42	1	44	0
State Mutation Complete	518	0	42	42	0	0	44
Event Dispatch Begin	519	0	42	42	8	44	0
State Mutation Complete	519	0	42	42	0	0	44
Event Dispatch Begin	520	0	42	42	1	44	0
State Mutation Complete	520	0	42	42	0	0	44
Event Dispatch Begin	521	0	42	42	8	44	0
State Mutation Complete	521	0	42	42	0	0	44
Atlas Publication Begin	522	48	43	43	117	0	0
Atlas Publication Complete	522	48	43	43	2	6144	1
Event Dispatch Begin	522	0	42	42	5	44	0
Frame Build Begin	522	48	43	43	1148190720	1141309440	0
Frame Build Complete	522	48	43	43	123	117	0
Glyph Atlas Summary	522	48	43	43	130	1	75264
Layout Cache Summary	522	48	43	43	4	1	5440
State Mutation Complete	522	0	43	43	1	1	45
Text Summary	522	48	43	43	3	1	1
Visible Layout Begin	522	48	43	43	0	0	0
Visible Layout Complete	522	48	43	43	5	0	0
Event Dispatch Begin	523	0	43	43	8	45	0
State Mutation Complete	523	0	43	43	0	0	45
Event Dispatch Begin	524	0	43	43	1	45	0
State Mutation Complete	524	0	43	43	0	0	45
Event Dispatch Begin	525	0	43	43	8	45	0
State Mutation Complete	525	0	43	43	0	0	45
Event Dispatch Begin	526	0	43	43	1	45	0
State Mutation Complete	526	0	43	43	0	0	45
Event Dispatch Begin	527	0	43	43	8	45	0
State Mutation Complete	527	0	43	43	0	0	45
Event Dispatch Begin	528	0	43	43	1	45	0
State Mutation Complete	528	0	43	43	0	0	45
Event Dispatch Begin	529	0	43	43	8	45	0
State Mutation Complete	529	0	43	43	0	0	45
Event Dispatch Begin	530	0	43	43	1	45	0
State Mutation Complete	530	0	43	43	0	0	45
Event Dispatch Begin	531	0	43	43	8	45	0
State Mutation Complete	531	0	43	43	0	0	45
Atlas Publication Begin	532	49	44	44	118	0	0
Atlas Publication Complete	532	49	44	44	2	5632	1
Event Dispatch Begin	532	0	43	43	5	45	0
Frame Build Begin	532	49	44	44	1148190720	1141309440	0
Frame Build Complete	532	49	44	44	124	118	0
Glyph Atlas Summary	532	49	44	44	131	1	75264
Layout Cache Summary	532	49	44	44	4	1	5504
Native Event Handler Latency	532	0	0	0	65375	0	0
Native Frame Queue Latency	532	0	0	0	128584	0	0
Native GPU Terminal Observed Latency	532	0	0	0	8625584	0	0
Native Submission Latency	532	0	0	0	89666	0	0
Native Terminal Record Latency	532	0	0	0	8627709	0	0
State Mutation Complete	532	0	44	44	1	1	46
Text Summary	532	49	44	44	3	1	1
Visible Layout Begin	532	49	44	44	0	0	0
Visible Layout Complete	532	49	44	44	5	0	0
Event Dispatch Begin	533	0	44	44	8	46	0
State Mutation Complete	533	0	44	44	0	0	46
Event Dispatch Begin	534	0	44	44	1	46	0
State Mutation Complete	534	0	44	44	0	0	46
Event Dispatch Begin	535	0	44	44	8	46	0
State Mutation Complete	535	0	44	44	0	0	46
Event Dispatch Begin	536	0	44	44	1	46	0
State Mutation Complete	536	0	44	44	0	0	46
Event Dispatch Begin	537	0	44	44	8	46	0
State Mutation Complete	537	0	44	44	0	0	46
Event Dispatch Begin	538	0	44	44	1	46	0
State Mutation Complete	538	0	44	44	0	0	46
Event Dispatch Begin	539	0	44	44	8	46	0
State Mutation Complete	539	0	44	44	0	0	46
Event Dispatch Begin	540	0	44	44	1	46	0
State Mutation Complete	540	0	44	44	0	0	46
Event Dispatch Begin	541	0	44	44	8	46	0
State Mutation Complete	541	0	44	44	0	0	46
Atlas Publication Begin	542	50	45	45	119	0	0
Atlas Publication Complete	542	50	45	45	2	6144	1
Event Dispatch Begin	542	0	44	44	5	46	0
Frame Build Begin	542	50	45	45	1148190720	1141309440	0
Frame Build Complete	542	50	45	45	125	119	0
Glyph Atlas Summary	542	50	45	45	132	1	75264
Layout Cache Summary	542	50	45	45	4	1	5568
State Mutation Complete	542	0	45	45	1	1	47
Text Summary	542	50	45	45	3	1	1
Visible Layout Begin	542	50	45	45	0	0	0
Visible Layout Complete	542	50	45	45	5	0	0
Event Dispatch Begin	543	0	45	45	8	47	0
State Mutation Complete	543	0	45	45	0	0	47
Event Dispatch Begin	544	0	45	45	1	47	0
State Mutation Complete	544	0	45	45	0	0	47
Event Dispatch Begin	545	0	45	45	8	47	0
State Mutation Complete	545	0	45	45	0	0	47
Event Dispatch Begin	546	0	45	45	1	47	0
State Mutation Complete	546	0	45	45	0	0	47
Event Dispatch Begin	547	0	45	45	8	47	0
State Mutation Complete	547	0	45	45	0	0	47
Event Dispatch Begin	548	0	45	45	1	47	0
State Mutation Complete	548	0	45	45	0	0	47
Event Dispatch Begin	549	0	45	45	8	47	0
State Mutation Complete	549	0	45	45	0	0	47
Event Dispatch Begin	550	0	45	45	1	47	0
State Mutation Complete	550	0	45	45	0	0	47
Event Dispatch Begin	551	0	45	45	8	47	0
State Mutation Complete	551	0	45	45	0	0	47
Atlas Publication Begin	552	51	46	46	120	0	0
Atlas Publication Complete	552	51	46	46	0	0	0
Event Dispatch Begin	552	0	45	45	5	47	0
Frame Build Begin	552	51	46	46	1148190720	1141309440	0
Frame Build Complete	552	51	46	46	126	120	0
Glyph Atlas Summary	552	51	46	46	134	0	75264
Layout Cache Summary	552	51	46	46	4	1	5632
State Mutation Complete	552	0	46	46	1	1	48
Text Summary	552	51	46	46	3	0	1
Visible Layout Begin	552	51	46	46	0	0	0
Visible Layout Complete	552	51	46	46	5	0	0
Event Dispatch Begin	553	0	46	46	8	48	0
State Mutation Complete	553	0	46	46	0	0	48
Event Dispatch Begin	554	0	46	46	1	48	0
State Mutation Complete	554	0	46	46	0	0	48
Event Dispatch Begin	555	0	46	46	8	48	0
State Mutation Complete	555	0	46	46	0	0	48
Event Dispatch Begin	556	0	46	46	1	48	0
State Mutation Complete	556	0	46	46	0	0	48
Event Dispatch Begin	557	0	46	46	8	48	0
State Mutation Complete	557	0	46	46	0	0	48
Event Dispatch Begin	558	0	46	46	1	48	0
State Mutation Complete	558	0	46	46	0	0	48
Event Dispatch Begin	559	0	46	46	8	48	0
State Mutation Complete	559	0	46	46	0	0	48
Event Dispatch Begin	560	0	46	46	1	48	0
State Mutation Complete	560	0	46	46	0	0	48
Event Dispatch Begin	561	0	46	46	8	48	0
State Mutation Complete	561	0	46	46	0	0	48
Atlas Publication Begin	562	52	47	47	120	0	0
Atlas Publication Complete	562	52	47	47	0	0	0
Event Dispatch Begin	562	0	46	46	5	48	0
Frame Build Begin	562	52	47	47	1148190720	1141309440	0
Frame Build Complete	562	52	47	47	126	120	0
Glyph Atlas Summary	562	52	47	47	135	0	75264
Layout Cache Summary	562	52	47	47	4	1	5696
State Mutation Complete	562	0	47	47	1	1	49
Text Summary	562	52	47	47	3	0	1
Visible Layout Begin	562	52	47	47	0	0	0
Visible Layout Complete	562	52	47	47	5	0	0
Event Dispatch Begin	563	0	47	47	8	49	0
State Mutation Complete	563	0	47	47	0	0	49
Event Dispatch Begin	564	0	47	47	1	49	0
State Mutation Complete	564	0	47	47	0	0	49
Event Dispatch Begin	565	0	47	47	8	49	0
State Mutation Complete	565	0	47	47	0	0	49
Event Dispatch Begin	566	0	47	47	1	49	0
State Mutation Complete	566	0	47	47	0	0	49
Event Dispatch Begin	567	0	47	47	8	49	0
State Mutation Complete	567	0	47	47	0	0	49
Event Dispatch Begin	568	0	47	47	1	49	0
State Mutation Complete	568	0	47	47	0	0	49
Event Dispatch Begin	569	0	47	47	8	49	0
State Mutation Complete	569	0	47	47	0	0	49
Event Dispatch Begin	570	0	47	47	1	49	0
State Mutation Complete	570	0	47	47	0	0	49
Event Dispatch Begin	571	0	47	47	8	49	0
State Mutation Complete	571	0	47	47	0	0	49
Atlas Publication Begin	572	53	48	48	121	0	0
Atlas Publication Complete	572	53	48	48	0	0	0
Event Dispatch Begin	572	0	47	47	5	49	0
Frame Build Begin	572	53	48	48	1148190720	1141309440	0
Frame Build Complete	572	53	48	48	127	121	0
Glyph Atlas Summary	572	53	48	48	136	0	75264
Layout Cache Summary	572	53	48	48	4	1	5760
Native Event Handler Latency	572	0	0	0	56041	0	0
Native Frame Queue Latency	572	0	0	0	91708	0	0
Native GPU Terminal Observed Latency	572	0	0	0	8426041	0	0
Native Submission Latency	572	0	0	0	98667	0	0
Native Terminal Record Latency	572	0	0	0	8427000	0	0
State Mutation Complete	572	0	48	48	1	1	50
Text Summary	572	53	48	48	3	0	1
Visible Layout Begin	572	53	48	48	0	0	0
Visible Layout Complete	572	53	48	48	5	0	0
Event Dispatch Begin	573	0	48	48	8	50	0
State Mutation Complete	573	0	48	48	0	0	50
Event Dispatch Begin	574	0	48	48	1	50	0
State Mutation Complete	574	0	48	48	0	0	50
Event Dispatch Begin	575	0	48	48	8	50	0
State Mutation Complete	575	0	48	48	0	0	50
Event Dispatch Begin	576	0	48	48	1	50	0
State Mutation Complete	576	0	48	48	0	0	50
Event Dispatch Begin	577	0	48	48	8	50	0
State Mutation Complete	577	0	48	48	0	0	50
Event Dispatch Begin	578	0	48	48	1	50	0
State Mutation Complete	578	0	48	48	0	0	50
Event Dispatch Begin	579	0	48	48	8	50	0
State Mutation Complete	579	0	48	48	0	0	50
Event Dispatch Begin	580	0	48	48	1	50	0
State Mutation Complete	580	0	48	48	0	0	50
Event Dispatch Begin	581	0	48	48	8	50	0
State Mutation Complete	581	0	48	48	0	0	50
Atlas Publication Begin	582	54	49	49	122	0	0
Atlas Publication Complete	582	54	49	49	0	0	0
Event Dispatch Begin	582	0	48	48	5	50	0
