stage	event	scene	document	buffer	a	b	c
State Mutation Complete	650	0	57	57	0	0	60
Event Dispatch Begin	651	0	57	57	1	60	0
State Mutation Complete	651	0	57	57	0	0	60
Event Dispatch Begin	652	0	57	57	8	60	0
State Mutation Complete	652	0	57	57	0	0	60
Event Dispatch Begin	653	0	57	57	1	60	0
State Mutation Complete	653	0	57	57	0	0	60
Event Dispatch Begin	654	0	57	57	8	60	0
State Mutation Complete	654	0	57	57	0	0	60
Event Dispatch Begin	655	0	57	57	1	60	0
State Mutation Complete	655	0	57	57	0	0	60
Event Dispatch Begin	656	0	57	57	8	60	0
State Mutation Complete	656	0	57	57	0	0	60
Atlas Publication Begin	657	64	58	58	131	0	0
Atlas Publication Complete	657	64	58	58	2	5632	1
Event Dispatch Begin	657	0	57	57	5	60	0
Frame Build Begin	657	64	58	58	1148190720	1141309440	0
Frame Build Complete	657	64	58	58	137	131	0
Glyph Atlas Summary	657	64	58	58	142	1	75264
Layout Cache Summary	657	64	58	58	5	1	5632
State Mutation Complete	657	0	58	58	1	1	61
Text Summary	657	64	58	58	3	1	1
Visible Layout Begin	657	64	58	58	0	0	0
Visible Layout Complete	657	64	58	58	6	0	0
Event Dispatch Begin	658	0	58	58	8	61	0
State Mutation Complete	658	0	58	58	0	0	61
Event Dispatch Begin	659	0	58	58	1	61	0
State Mutation Complete	659	0	58	58	0	0	61
Event Dispatch Begin	660	0	58	58	8	61	0
State Mutation Complete	660	0	58	58	0	0	61
Event Dispatch Begin	661	0	58	58	1	61	0
State Mutation Complete	661	0	58	58	0	0	61
Event Dispatch Begin	662	0	58	58	8	61	0
State Mutation Complete	662	0	58	58	0	0	61
Event Dispatch Begin	663	0	58	58	1	61	0
State Mutation Complete	663	0	58	58	0	0	61
Event Dispatch Begin	664	0	58	58	8	61	0
State Mutation Complete	664	0	58	58	0	0	61
Event Dispatch Begin	665	0	58	58	1	61	0
State Mutation Complete	665	0	58	58	0	0	61
Event Dispatch Begin	666	0	58	58	8	61	0
State Mutation Complete	666	0	58	58	0	0	61
Atlas Publication Begin	667	65	59	59	132	0	0
Atlas Publication Complete	667	65	59	59	2	6144	1
Event Dispatch Begin	667	0	58	58	5	61	0
Frame Build Begin	667	65	59	59	1148190720	1141309440	0
Frame Build Complete	667	65	59	59	138	132	0
Glyph Atlas Summary	667	65	59	59	143	1	75264
Layout Cache Summary	667	65	59	59	5	1	5696
State Mutation Complete	667	0	59	59	1	1	62
Text Summary	667	65	59	59	3	1	1
Visible Layout Begin	667	65	59	59	0	0	0
Visible Layout Complete	667	65	59	59	6	0	0
Event Dispatch Begin	668	0	59	59	8	62	0
State Mutation Complete	668	0	59	59	0	0	62
Event Dispatch Begin	669	0	59	59	1	62	0
State Mutation Complete	669	0	59	59	0	0	62
Event Dispatch Begin	670	0	59	59	8	62	0
State Mutation Complete	670	0	59	59	0	0	62
Event Dispatch Begin	671	0	59	59	1	62	0
State Mutation Complete	671	0	59	59	0	0	62
Event Dispatch Begin	672	0	59	59	8	62	0
State Mutation Complete	672	0	59	59	0	0	62
Event Dispatch Begin	673	0	59	59	1	62	0
State Mutation Complete	673	0	59	59	0	0	62
Event Dispatch Begin	674	0	59	59	8	62	0
State Mutation Complete	674	0	59	59	0	0	62
Event Dispatch Begin	675	0	59	59	1	62	0
State Mutation Complete	675	0	59	59	0	0	62
Event Dispatch Begin	676	0	59	59	8	62	0
State Mutation Complete	676	0	59	59	0	0	62
Atlas Publication Begin	677	66	60	60	133	0	0
Atlas Publication Complete	677	66	60	60	2	6144	1
Event Dispatch Begin	677	0	59	59	5	62	0
Frame Build Begin	677	66	60	60	1148190720	1141309440	0
Frame Build Complete	677	66	60	60	139	133	0
Glyph Atlas Summary	677	66	60	60	144	1	75264
Layout Cache Summary	677	66	60	60	5	1	5760
State Mutation Complete	677	0	60	60	1	1	63
Text Summary	677	66	60	60	3	1	1
Visible Layout Begin	677	66	60	60	0	0	0
Visible Layout Complete	677	66	60	60	6	0	0
Event Dispatch Begin	678	0	60	60	8	63	0
State Mutation Complete	678	0	60	60	0	0	63
Event Dispatch Begin	679	0	60	60	1	63	0
State Mutation Complete	679	0	60	60	0	0	63
Event Dispatch Begin	680	0	60	60	8	63	0
State Mutation Complete	680	0	60	60	0	0	63
Event Dispatch Begin	681	0	60	60	1	63	0
State Mutation Complete	681	0	60	60	0	0	63
Event Dispatch Begin	682	0	60	60	8	63	0
State Mutation Complete	682	0	60	60	0	0	63
Event Dispatch Begin	683	0	60	60	1	63	0
State Mutation Complete	683	0	60	60	0	0	63
Event Dispatch Begin	684	0	60	60	8	63	0
State Mutation Complete	684	0	60	60	0	0	63
Atlas Publication Begin	685	67	60	60	133	0	0
Atlas Publication Complete	685	67	60	60	0	0	0
Event Dispatch Begin	685	0	60	60	1	63	0
Frame Build Begin	685	67	60	60	1148190720	1141309440	0
Frame Build Complete	685	67	60	60	139	133	0
Glyph Atlas Summary	685	67	60	60	145	0	75264
Layout Cache Summary	685	67	60	60	6	0	4640
Native Actual Presentation Latency	685	0	0	0	42667833	0	0
Native Display Link Target Latency	685	0	0	0	9335667	0	0
Native Event Handler Latency	685	0	0	0	345750	0	0
Native Frame Queue Latency	685	0	0	0	792625	0	0
Native GPU Terminal Observed Latency	685	0	0	0	9548625	0	0
Native Presentation Callback Lag	685	0	0	0	213125	0	0
Native Presented Handler Latency	685	0	0	0	42880917	0	0
Native Submission Latency	685	0	0	0	245500	0	0
Native Target Presentation Latency	685	0	0	0	42668917	0	0
Native Terminal Record Latency	685	0	0	0	17788542	0	0
State Mutation Complete	685	0	60	60	1	0	64
Text Summary	685	67	60	60	2	0	0
Visible Layout Begin	685	67	60	60	0	0	0
Visible Layout Complete	685	67	60	60	6	0	0
Event Dispatch Begin	686	0	60	60	8	64	0
State Mutation Complete	686	0	60	60	0	0	64
Event Dispatch Begin	687	0	60	60	1	64	0
State Mutation Complete	687	0	60	60	0	0	64
Event Dispatch Begin	688	0	60	60	8	64	0
State Mutation Complete	688	0	60	60	0	0	64
Event Dispatch Begin	689	0	60	60	1	64	0
State Mutation Complete	689	0	60	60	0	0	64
Event Dispatch Begin	690	0	60	60	8	64	0
State Mutation Complete	690	0	60	60	0	0	64
Event Dispatch Begin	691	0	60	60	1	64	0
State Mutation Complete	691	0	60	60	0	0	64
Event Dispatch Begin	692	0	60	60	8	64	0
State Mutation Complete	692	0	60	60	0	0	64
Atlas Publication Begin	693	68	60	60	133	0	0
Atlas Publication Complete	693	68	60	60	0	0	0
Event Dispatch Begin	693	0	60	60	1	64	0
Frame Build Begin	693	68	60	60	1148190720	1141309440	0
Frame Build Complete	693	68	60	60	139	133	0
Glyph Atlas Summary	693	68	60	60	145	0	75264
Layout Cache Summary	693	68	60	60	6	0	4640
State Mutation Complete	693	0	60	60	1	0	65
Text Summary	693	68	60	60	2	0	0
Visible Layout Begin	693	68	60	60	0	0	0
Visible Layout Complete	693	68	60	60	6	0	0
Event Dispatch Begin	694	0	60	60	8	65	0
State Mutation Complete	694	0	60	60	0	0	65
Event Dispatch Begin	695	0	60	60	1	65	0
State Mutation Complete	695	0	60	60	0	0	65
Event Dispatch Begin	696	0	60	60	8	65	0
State Mutation Complete	696	0	60	60	0	0	65
Event Dispatch Begin	697	0	60	60	1	65	0
State Mutation Complete	697	0	60	60	0	0	65
Event Dispatch Begin	698	0	60	60	8	65	0
State Mutation Complete	698	0	60	60	0	0	65
Event Dispatch Begin	699	0	60	60	1	65	0
State Mutation Complete	699	0	60	60	0	0	65
Event Dispatch Begin	700	0	60	60	8	65	0
State Mutation Complete	700	0	60	60	0	0	65
Atlas Publication Begin	701	69	60	60	133	0	0
Atlas Publication Complete	701	69	60	60	0	0	0
Event Dispatch Begin	701	0	60	60	1	65	0
Frame Build Begin	701	69	60	60	1148190720	1141309440	0
Frame Build Complete	701	69	60	60	139	133	0
Glyph Atlas Summary	701	69	60	60	145	0	75264
Layout Cache Summary	701	69	60	60	6	0	4640
Native Actual Presentation Latency	701	0	0	0	45802500	0	0
Native Display Link Target Latency	701	0	0	0	12470417	0	0
Native Event Handler Latency	701	0	0	0	138000	0	0
Native Frame Queue Latency	701	0	0	0	4174542	0	0
Native GPU Terminal Observed Latency	701	0	0	0	12621666	0	0
Native Presentation Callback Lag	701	0	0	0	235750	0	0
Native Presented Handler Latency	701	0	0	0	46038416	0	0
Native Submission Latency	701	0	0	0	189458	0	0
Native Target Presentation Latency	701	0	0	0	45803667	0	0
Native Terminal Record Latency	701	0	0	0	12624125	0	0
State Mutation Complete	701	0	60	60	1	0	66
Text Summary	701	69	60	60	2	0	0
Visible Layout Begin	701	69	60	60	0	0	0
Visible Layout Complete	701	69	60	60	6	0	0
Event Dispatch Begin	702	0	60	60	8	66	0
State Mutation Complete	702	0	60	60	0	0	66
Event Dispatch Begin	703	0	60	60	1	66	0
State Mutation Complete	703	0	60	60	0	0	66
Event Dispatch Begin	704	0	60	60	8	66	0
State Mutation Complete	704	0	60	60	0	0	66
Event Dispatch Begin	705	0	60	60	1	66	0
State Mutation Complete	705	0	60	60	0	0	66
Event Dispatch Begin	706	0	60	60	8	66	0
State Mutation Complete	706	0	60	60	0	0	66
Event Dispatch Begin	707	0	60	60	1	66	0
State Mutation Complete	707	0	60	60	0	0	66
Event Dispatch Begin	708	0	60	60	8	66	0
State Mutation Complete	708	0	60	60	0	0	66
Atlas Publication Begin	709	70	60	60	133	0	0
Atlas Publication Complete	709	70	60	60	0	0	0
Event Dispatch Begin	709	0	60	60	1	66	0
Frame Build Begin	709	70	60	60	1148190720	1141309440	0
Frame Build Complete	709	70	60	60	139	133	0
Glyph Atlas Summary	709	70	60	60	145	0	75264
Layout Cache Summary	709	70	60	60	6	0	4640
State Mutation Complete	709	0	60	60	1	0	67
Text Summary	709	70	60	60	2	0	0
Visible Layout Begin	709	70	60	60	0	0	0
Visible Layout Complete	709	70	60	60	6	0	0
Event Dispatch Begin	710	0	60	60	8	67	0
State Mutation Complete	710	0	60	60	0	0	67
Event Dispatch Begin	711	0	60	60	1	67	0
State Mutation Complete	711	0	60	60	0	0	67
Event Dispatch Begin	712	0	60	60	8	67	0
State Mutation Complete	712	0	60	60	0	0	67
Event Dispatch Begin	713	0	60	60	1	67	0
State Mutation Complete	713	0	60	60	0	0	67
Event Dispatch Begin	714	0	60	60	8	67	0
State Mutation Complete	714	0	60	60	0	0	67
Event Dispatch Begin	715	0	60	60	1	67	0
State Mutation Complete	715	0	60	60	0	0	67
Event Dispatch Begin	716	0	60	60	8	67	0
State Mutation Complete	716	0	60	60	0	0	67
Atlas Publication Begin	717	71	60	60	133	0	0
Atlas Publication Complete	717	71	60	60	0	0	0
Event Dispatch Begin	717	0	60	60	1	67	0
Frame Build Begin	717	71	60	60	1148190720	1141309440	0
Frame Build Complete	717	71	60	60	139	133	0
Glyph Atlas Summary	717	71	60	60	145	0	75264
Layout Cache Summary	717	71	60	60	6	0	4640
State Mutation Complete	717	0	60	60	1	0	68
Text Summary	717	71	60	60	2	0	0
Visible Layout Begin	717	71	60	60	0	0	0
Visible Layout Complete	717	71	60	60	6	0	0
Event Dispatch Begin	718	0	60	60	8	68	0
State Mutation Complete	718	0	60	60	0	0	68
Event Dispatch Begin	719	0	60	60	1	68	0
State Mutation Complete	719	0	60	60	0	0	68
Event Dispatch Begin	720	0	60	60	8	68	0
State Mutation Complete	720	0	60	60	0	0	68
Event Dispatch Begin	721	0	60	60	1	68	0
State Mutation Complete	721	0	60	60	0	0	68
Event Dispatch Begin	722	0	60	60	8	68	0
State Mutation Complete	722	0	60	60	0	0	68
Event Dispatch Begin	723	0	60	60	1	68	0
State Mutation Complete	723	0	60	60	0	0	68
Event Dispatch Begin	724	0	60	60	8	68	0
State Mutation Complete	724	0	60	60	0	0	68
Atlas Publication Begin	725	72	60	60	133	0	0
Atlas Publication Complete	725	72	60	60	0	0	0
Event Dispatch Begin	725	0	60	60	1	68	0
Frame Build Begin	725	72	60	60	1148190720	1141309440	0
Frame Build Complete	725	72	60	60	139	133	0
Glyph Atlas Summary	725	72	60	60	145	0	75264
Layout Cache Summary	725	72	60	60	6	0	4640
Native Actual Presentation Latency	725	0	0	0	44494000	0	0
Native Display Link Target Latency	725	0	0	0	11161958	0	0
Native Event Handler Latency	725	0	0	0	175125	0	0
Native Frame Queue Latency	725	0	0	0	2741500	0	0
Native GPU Terminal Observed Latency	725	0	0	0	11338584	0	0
Native Presentation Callback Lag	725	0	0	0	228917	0	0
Native Presented Handler Latency	725	0	0	0	44723167	0	0
Native Submission Latency	725	0	0	0	165292	0	0
Native Target Presentation Latency	725	0	0	0	44495208	0	0
Native Terminal Record Latency	725	0	0	0	19610000	0	0
State Mutation Complete	725	0	60	60	1	0	69
Text Summary	725	72	60	60	2	0	0
Visible Layout Begin	725	72	60	60	0	0	0
Visible Layout Complete	725	72	60	60	6	0	0
Event Dispatch Begin	726	0	60	60	8	69	0
State Mutation Complete	726	0	60	60	0	0	69
Event Dispatch Begin	727	0	60	60	1	69	0
State Mutation Complete	727	0	60	60	0	0	69
Event Dispatch Begin	728	0	60	60	8	69	0
State Mutation Complete	728	0	60	60	0	0	69
Event Dispatch Begin	729	0	60	60	1	69	0
State Mutation Complete	729	0	60	60	0	0	69
Event Dispatch Begin	730	0	60	60	8	69	0
State Mutation Complete	730	0	60	60	0	0	69
Event Dispatch Begin	731	0	60	60	1	69	0
State Mutation Complete	731	0	60	60	0	0	69
Event Dispatch Begin	732	0	60	60	8	69	0
State Mutation Complete	732	0	60	60	0	0	69
Atlas Publication Begin	733	73	60	60	133	0	0
Atlas Publication Complete	733	73	60	60	0	0	0
Event Dispatch Begin	733	0	60	60	1	69	0
Frame Build Begin	733	73	60	60	1148190720	1141309440	0
Frame Build Complete	733	73	60	60	139	133	0
Glyph Atlas Summary	733	73	60	60	145	0	75264
Layout Cache Summary	733	73	60	60	6	0	4640
State Mutation Complete	733	0	60	60	1	0	70
Text Summary	733	73	60	60	2	0	0
Visible Layout Begin	733	73	60	60	0	0	0
Visible Layout Complete	733	73	60	60	6	0	0
Event Dispatch Begin	734	0	60	60	8	70	0
State Mutation Complete	734	0	60	60	0	0	70
Event Dispatch Begin	735	0	60	60	1	70	0
State Mutation Complete	735	0	60	60	0	0	70
Event Dispatch Begin	736	0	60	60	8	70	0
State Mutation Complete	736	0	60	60	0	0	70
Event Dispatch Begin	737	0	60	60	1	70	0
State Mutation Complete	737	0	60	60	0	0	70
Event Dispatch Begin	738	0	60	60	8	70	0
State Mutation Complete	738	0	60	60	0	0	70
Event Dispatch Begin	739	0	60	60	1	70	0
State Mutation Complete	739	0	60	60	0	0	70
Event Dispatch Begin	740	0	60	60	8	70	0
State Mutation Complete	740	0	60	60	0	0	70
Atlas Publication Begin	741	74	60	60	133	0	0
Atlas Publication Complete	741	74	60	60	0	0	0
Event Dispatch Begin	741	0	60	60	1	70	0
Frame Build Begin	741	74	60	60	1148190720	1141309440	0
Frame Build Complete	741	74	60	60	139	133	0
Glyph Atlas Summary	741	74	60	60	145	0	75264
Layout Cache Summary	741	74	60	60	6	0	4640
Native Actual Presentation Latency	741	0	0	0	45700250	0	0
Native Display Link Target Latency	741	0	0	0	12368250	0	0
Native Event Handler Latency	741	0	0	0	291875	0	0
Native Frame Queue Latency	741	0	0	0	3852125	0	0
Native GPU Terminal Observed Latency	741	0	0	0	12519833	0	0
Native Presentation Callback Lag	741	0	0	0	218375	0	0
Native Presented Handler Latency	741	0	0	0	45918625	0	0
Native Submission Latency	741	0	0	0	163916	0	0
Native Target Presentation Latency	741	0	0	0	45701500	0	0
Native Terminal Record Latency	741	0	0	0	12521666	0	0
State Mutation Complete	741	0	60	60	1	0	71
Text Summary	741	74	60	60	2	0	0
Visible Layout Begin	741	74	60	60	0	0	0
Visible Layout Complete	741	74	60	60	6	0	0
Event Dispatch Begin	742	0	60	60	8	71	0
State Mutation Complete	742	0	60	60	0	0	71
Event Dispatch Begin	743	0	60	60	1	71	0
State Mutation Complete	743	0	60	60	0	0	71
Event Dispatch Begin	744	0	60	60	8	71	0
State Mutation Complete	744	0	60	60	0	0	71
Event Dispatch Begin	745	0	60	60	1	71	0
State Mutation Complete	745	0	60	60	0	0	71
Event Dispatch Begin	746	0	60	60	8	71	0
State Mutation Complete	746	0	60	60	0	0	71
Event Dispatch Begin	747	0	60	60	1	71	0
State Mutation Complete	747	0	60	60	0	0	71
Event Dispatch Begin	748	0	60	60	8	71	0
State Mutation Complete	748	0	60	60	0	0	71
Atlas Publication Begin	749	75	60	60	133	0	0
Atlas Publication Complete	749	75	60	60	0	0	0
Event Dispatch Begin	749	0	60	60	1	71	0
Frame Build Begin	749	75	60	60	1148190720	1141309440	0
Frame Build Complete	749	75	60	60	140	133	0
Glyph Atlas Summary	749	75	60	60	145	0	75264
Layout Cache Summary	749	75	60	60	6	0	4640
State Mutation Complete	749	0	60	60	1	0	72
Text Summary	749	75	60	60	2	0	0
Visible Layout Begin	749	75	60	60	0	0	0
Visible Layout Complete	749	75	60	60	6	0	0
Event Dispatch Begin	750	0	60	60	8	72	0
State Mutation Complete	750	0	60	60	0	0	72
Event Dispatch Begin	751	0	60	60	1	72	0
State Mutation Complete	751	0	60	60	0	0	72
Event Dispatch Begin	752	0	60	60	8	72	0
State Mutation Complete	752	0	60	60	0	0	72
Event Dispatch Begin	753	0	60	60	1	72	0
State Mutation Complete	753	0	60	60	0	0	72
Event Dispatch Begin	754	0	60	60	8	72	0
State Mutation Complete	754	0	60	60	0	0	72
Event Dispatch Begin	755	0	60	60	1	72	0
State Mutation Complete	755	0	60	60	0	0	72
Event Dispatch Begin	756	0	60	60	8	72	0
State Mutation Complete	756	0	60	60	0	0	72
Atlas Publication Begin	757	76	60	60	133	0	0
Atlas Publication Complete	757	76	60	60	0	0	0
Event Dispatch Begin	757	0	60	60	1	72	0
Frame Build Begin	757	76	60	60	1148190720	1141309440	0
Frame Build Complete	757	76	60	60	140	133	0
Glyph Atlas Summary	757	76	60	60	145	0	75264
Layout Cache Summary	757	76	60	60	6	0	4640
Native Actual Presentation Latency	757	0	0	0	45648500	0	0
Native Display Link Target Latency	757	0	0	0	12316500	0	0
Native Event Handler Latency	757	0	0	0	152625	0	0
Native Frame Queue Latency	757	0	0	0	3948458	0	0
Native GPU Terminal Observed Latency	757	0	0	0	12483042	0	0
Native Presentation Callback Lag	757	0	0	0	227292	0	0
Native Presented Handler Latency	757	0	0	0	45876292	0	0
Native Submission Latency	757	0	0	0	152750	0	0
Native Target Presentation Latency	757	0	0	0	45649750	0	0
Native Terminal Record Latency	757	0	0	0	12484959	0	0
State Mutation Complete	757	0	60	60	1	0	73
Text Summary	757	76	60	60	2	0	0
Visible Layout Begin	757	76	60	60	0	0	0
Visible Layout Complete	757	76	60	60	6	0	0
Event Dispatch Begin	758	0	60	60	8	73	0
State Mutation Complete	758	0	60	60	0	0	73
Event Dispatch Begin	759	0	60	60	1	73	0
State Mutation Complete	759	0	60	60	0	0	73
Event Dispatch Begin	760	0	60	60	8	73	0
State Mutation Complete	760	0	60	60	0	0	73
Event Dispatch Begin	761	0	60	60	1	73	0
State Mutation Complete	761	0	60	60	0	0	73
Event Dispatch Begin	762	0	60	60	8	73	0
State Mutation Complete	762	0	60	60	0	0	73
Event Dispatch Begin	763	0	60	60	1	73	0
State Mutation Complete	763	0	60	60	0	0	73
Event Dispatch Begin	764	0	60	60	8	73	0
State Mutation Complete	764	0	60	60	0	0	73
Atlas Publication Begin	765	77	60	60	133	0	0
Atlas Publication Complete	765	77	60	60	0	0	0
Event Dispatch Begin	765	0	60	60	1	73	0
Frame Build Begin	765	77	60	60	1148190720	1141309440	0
Frame Build Complete	765	77	60	60	140	133	0
Glyph Atlas Summary	765	77	60	60	145	0	75264
Layout Cache Summary	765	77	60	60	6	0	4640
State Mutation Complete	765	0	60	60	1	0	74
Text Summary	765	77	60	60	2	0	0
Visible Layout Begin	765	77	60	60	0	0	0
Visible Layout Complete	765	77	60	60	6	0	0
Event Dispatch Begin	766	0	60	60	8	74	0
State Mutation Complete	766	0	60	60	0	0	74
Event Dispatch Begin	767	0	60	60	1	74	0
State Mutation Complete	767	0	60	60	0	0	74
Event Dispatch Begin	768	0	60	60	8	74	0
State Mutation Complete	768	0	60	60	0	0	74
Event Dispatch Begin	769	0	60	60	1	74	0
State Mutation Complete	769	0	60	60	0	0	74
Event Dispatch Begin	770	0	60	60	8	74	0
State Mutation Complete	770	0	60	60	0	0	74
Event Dispatch Begin	771	0	60	60	1	74	0
State Mutation Complete	771	0	60	60	0	0	74
Event Dispatch Begin	772	0	60	60	8	74	0
State Mutation Complete	772	0	60	60	0	0	74
Atlas Publication Begin	773	78	60	60	133	0	0
Atlas Publication Complete	773	78	60	60	0	0	0
Event Dispatch Begin	773	0	60	60	1	74	0
Frame Build Begin	773	78	60	60	1148190720	1141309440	0
Frame Build Complete	773	78	60	60	140	133	0
Glyph Atlas Summary	773	78	60	60	145	0	75264
Layout Cache Summary	773	78	60	60	6	0	4640
Native Actual Presentation Latency	773	0	0	0	45750083	0	0
Native Display Link Target Latency	773	0	0	0	12418167	0	0
Native Event Handler Latency	773	0	0	0	140917	0	0
Native Frame Queue Latency	773	0	0	0	4037292	0	0
Native GPU Terminal Observed Latency	773	0	0	0	12505958	0	0
Native Presentation Callback Lag	773	0	0	0	189167	0	0
Native Presented Handler Latency	773	0	0	0	45939292	0	0
Native Submission Latency	773	0	0	0	205333	0	0
Native Target Presentation Latency	773	0	0	0	45751417	0	0
Native Terminal Record Latency	773	0	0	0	12507833	0	0
State Mutation Complete	773	0	60	60	1	0	75
Text Summary	773	78	60	60	2	0	0
Visible Layout Begin	773	78	60	60	0	0	0
Visible Layout Complete	773	78	60	60	6	0	0
Event Dispatch Begin	774	0	60	60	8	75	0
State Mutation Complete	774	0	60	60	0	0	75
Event Dispatch Begin	775	0	60	60	1	75	0
State Mutation Complete	775	0	60	60	0	0	75
Event Dispatch Begin	776	0	60	60	8	75	0
State Mutation Complete	776	0	60	60	0	0	75
Event Dispatch Begin	777	0	60	60	1	75	0
State Mutation Complete	777	0	60	60	0	0	75
Event Dispatch Begin	778	0	60	60	8	75	0
State Mutation Complete	778	0	60	60	0	0	75
Event Dispatch Begin	779	0	60	60	1	75	0
State Mutation Complete	779	0	60	60	0	0	75
Event Dispatch Begin	780	0	60	60	8	75	0
State Mutation Complete	780	0	60	60	0	0	75
Atlas Publication Begin	781	79	60	60	133	0	0
Atlas Publication Complete	781	79	60	60	0	0	0
Event Dispatch Begin	781	0	60	60	1	75	0
Frame Build Begin	781	79	60	60	1148190720	1141309440	0
Frame Build Complete	781	79	60	60	140	133	0
Glyph Atlas Summary	781	79	60	60	145	0	75264
Layout Cache Summary	781	79	60	60	6	0	4640
State Mutation Complete	781	0	60	60	1	0	76
Text Summary	781	79	60	60	2	0	0
Visible Layout Begin	781	79	60	60	0	0	0
Visible Layout Complete	781	79	60	60	6	0	0
Event Dispatch Begin	782	0	60	60	8	76	0
State Mutation Complete	782	0	60	60	0	0	76
Event Dispatch Begin	783	0	60	60	1	76	0
State Mutation Complete	783	0	60	60	0	0	76
Event Dispatch Begin	784	0	60	60	8	76	0
State Mutation Complete	784	0	60	60	0	0	76
Event Dispatch Begin	785	0	60	60	1	76	0
State Mutation Complete	785	0	60	60	0	0	76
Event Dispatch Begin	786	0	60	60	8	76	0
State Mutation Complete	786	0	60	60	0	0	76
Event Dispatch Begin	787	0	60	60	1	76	0
State Mutation Complete	787	0	60	60	0	0	76
Event Dispatch Begin	788	0	60	60	8	76	0
State Mutation Complete	788	0	60	60	0	0	76
Event Dispatch Begin	789	0	60	60	1	76	0
State Mutation Complete	789	0	60	60	0	0	76
Event Dispatch Begin	790	0	60	60	8	76	0
State Mutation Complete	790	0	60	60	0	0	76
Atlas Publication Begin	791	80	61	61	129	0	0
Atlas Publication Complete	791	80	61	61	0	0	0
Event Dispatch Begin	791	0	60	60	5	76	0
Frame Build Begin	791	80	61	61	1148190720	1141309440	0
Frame Build Complete	791	80	61	61	135	129	0
Glyph Atlas Summary	791	80	61	61	141	0	75264
Layout Cache Summary	791	80	61	61	5	1	5664
State Mutation Complete	791	0	61	61	1	1	77
Text Summary	791	80	61	61	3	0	1
Visible Layout Begin	791	80	61	61	0	0	0
Visible Layout Complete	791	80	61	61	6	0	0
Event Dispatch Begin	792	0	61	61	8	77	0
State Mutation Complete	792	0	61	61	0	0	77
Event Dispatch Begin	793	0	61	61	1	77	0
State Mutation Complete	793	0	61	61	0	0	77
Event Dispatch Begin	794	0	61	61	8	77	0
State Mutation Complete	794	0	61	61	0	0	77
Event Dispatch Begin	795	0	61	61	1	77	0
State Mutation Complete	795	0	61	61	0	0	77
Event Dispatch Begin	796	0	61	61	8	77	0
State Mutation Complete	796	0	61	61	0	0	77
Event Dispatch Begin	797	0	61	61	1	77	0
State Mutation Complete	797	0	61	61	0	0	77
Event Dispatch Begin	798	0	61	61	8	77	0
State Mutation Complete	798	0	61	61	0	0	77
Event Dispatch Begin	799	0	61	61	1	77	0
State Mutation Complete	799	0	61	61	0	0	77
Event Dispatch Begin	800	0	61	61	8	77	0
State Mutation Complete	800	0	61	61	0	0	77
Atlas Publication Begin	801	81	62	62	130	0	0
Atlas Publication Complete	801	81	62	62	0	0	0
Event Dispatch Begin	801	0	61	61	5	77	0
Frame Build Begin	801	81	62	62	1148190720	1141309440	0
Frame Build Complete	801	81	62	62	136	130	0
Glyph Atlas Summary	801	81	62	62	142	0	75264
Layout Cache Summary	801	81	62	62	5	1	5568
Native Actual Presentation Latency	801	0	0	0	45127500	0	0
Native Display Link Target Latency	801	0	0	0	11795667	0	0
Native Event Handler Latency	801	0	0	0	117666	0	0
Native Frame Queue Latency	801	0	0	0	3489750	0	0
Native GPU Terminal Observed Latency	801	0	0	0	11894708	0	0
Native Presentation Callback Lag	801	0	0	0	282250	0	0
Native Presented Handler Latency	801	0	0	0	45410541	0	0
Native Submission Latency	801	0	0	0	176042	0	0
Native Target Presentation Latency	801	0	0	0	45128917	0	0
Native Terminal Record Latency	801	0	0	0	11896375	0	0
State Mutation Complete	801	0	62	62	1	1	78
Text Summary	801	81	62	62	3	0	1
Visible Layout Begin	801	81	62	62	0	0	0
Visible Layout Complete	801	81	62	62	6	0	0
Event Dispatch Begin	802	0	62	62	8	78	0
State Mutation Complete	802	0	62	62	0	0	78
Event Dispatch Begin	803	0	62	62	1	78	0
State Mutation Complete	803	0	62	62	0	0	78
Event Dispatch Begin	804	0	62	62	8	78	0
State Mutation Complete	804	0	62	62	0	0	78
Event Dispatch Begin	805	0	62	62	1	78	0
State Mutation Complete	805	0	62	62	0	0	78
Event Dispatch Begin	806	0	62	62	8	78	0
State Mutation Complete	806	0	62	62	0	0	78
Event Dispatch Begin	807	0	62	62	1	78	0
State Mutation Complete	807	0	62	62	0	0	78
Event Dispatch Begin	808	0	62	62	8	78	0
State Mutation Complete	808	0	62	62	0	0	78
Event Dispatch Begin	809	0	62	62	1	78	0
State Mutation Complete	809	0	62	62	0	0	78
Event Dispatch Begin	810	0	62	62	8	78	0
State Mutation Complete	810	0	62	62	0	0	78
Atlas Publication Begin	811	82	63	63	131	0	0
Atlas Publication Complete	811	82	63	63	0	0	0
Event Dispatch Begin	811	0	62	62	5	78	0
Frame Build Begin	811	82	63	63	1148190720	1141309440	0
Frame Build Complete	811	82	63	63	137	131	0
Glyph Atlas Summary	811	82	63	63	143	0	75264
Layout Cache Summary	811	82	63	63	5	1	5632
State Mutation Complete	811	0	63	63	1	1	79
Text Summary	811	82	63	63	3	0	1
Visible Layout Begin	811	82	63	63	0	0	0
Visible Layout Complete	811	82	63	63	6	0	0
Event Dispatch Begin	812	0	63	63	8	79	0
State Mutation Complete	812	0	63	63	0	0	79
